input,output,type,variant,prompt_strategy,temperature,reasoning_effort,image_detail,strategy,complexity,provider,model,model_reported,run,attempt,generation_id,context_tokens,context_components,duration,input_tokens,output_tokens,total_tokens,cached_tokens,cache_write_tokens,reasoning_tokens,cost_usd,cost_prompt_usd,cost_completion_usd,extraction_ok,parse_ok,truncated,sfc_bytes,sfc_lines,stop_reason,native_finish_reason,refusal,error,created_at
medium-5,5-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260363-U7mbhDs2eb3JrIOBR1Zg,31756,5,8483.7115,56453,642,57095,0,49059,0,0.1438555,0.1374355,0.00642,True,True,False,1713,53,stop,end_turn,,,2026-07-28T19:39:33.849139
medium-6,6-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260371-gqvszs2cc2CG2tttkKIL,11426,3,11499.8519,25239,1480,26719,0,19124,0,0.07484,0.06004,0.0148,True,True,False,3567,59,stop,end_turn,,,2026-07-28T19:39:45.353986
medium-7,7-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260383-vJqs6ZNk0B89Rzbb0Mjl,22490,4,7076.324,41735,649,42384,0,34807,0,0.1073635,0.1008735,0.00649,True,True,False,1686,47,stop,end_turn,,,2026-07-28T19:39:52.436312
medium-8,8-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260390-4R5Z3qcm9ejLWSRKlnnt,22295,3,7873.9283,41341,696,42037,0,35364,0,0.107324,0.100364,0.00696,True,True,False,1855,65,stop,end_turn,,,2026-07-28T19:40:00.316256
medium-9,9-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260398-ZoI0vNpCvYClfMDh9V4h,7257,1,9313.7951,24764,1025,25789,12551,0,0,0.0371862,0.0269362,0.01025,True,True,False,2674,72,stop,end_turn,,,2026-07-28T19:40:09.636073
simple-1,1-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260407-FiYfJhLHwawVt2W2FFXU,29430,3,4460.2113,48724,197,48921,0,45191,0,0.1220135,0.1200435,0.00197,True,True,False,514,23,stop,end_turn,,,2026-07-28T19:40:14.101304
simple-10,10-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260412-nmssS1CdKB5025qAO2eO,40224,6,8744.4608,73813,800,74613,0,62339,0,0.1867955,0.1787955,0.008,True,True,False,2065,67,stop,end_turn,,,2026-07-28T19:40:22.851869
simple-2,2-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260420-lV5CFcyWv1gGujSA1igi,4603,2,3968.1816,9938,194,10132,0,8180,0,0.025906,0.023966,0.00194,True,True,False,439,15,stop,end_turn,,,2026-07-28T19:40:26.824146
simple-3,3-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260424-PMqfX2mziann2GQZ9Guq,16375,3,4533.0331,30755,253,31008,0,25717,0,0.0768985,0.0743685,0.00253,True,True,False,593,24,stop,end_turn,,,2026-07-28T19:40:31.362838
simple-4,4-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260429-JTDAnujY9lMA5nMEFRgC,9167,2,5324.8634,21200,442,21642,0,15079,0,0.0543595,0.0499395,0.00442,True,True,False,1163,39,stop,end_turn,,,2026-07-28T19:40:36.693757
simple-5,5-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260434-3xk8AXyPiZvmiwdyfRPs,25384,3,5661.8538,43207,393,43600,0,39255,0,0.1099715,0.1060415,0.00393,True,True,False,925,34,stop,end_turn,,,2026-07-28T19:40:42.359577
simple-6,6-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260440-VLsmKZ4sekVxQBNU5L7d,3145,2,3885.8781,7825,202,8027,0,5689,0,0.0205145,0.0184945,0.00202,True,True,False,449,17,stop,end_turn,,,2026-07-28T19:40:46.257759
simple-7,7-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260444-WM4f5hopnK7CeUkpRIyV,3137,1,3717.5136,6931,197,7128,0,5553,0,0.0186085,0.0166385,0.00197,True,True,False,421,14,stop,end_turn,,,2026-07-28T19:40:49.977293
simple-8,8-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260447-lu61N9fAigXaygEXMHhC,21343,2,4486.4252,36616,251,36867,0,33078,0,0.092281,0.089771,0.00251,True,True,False,630,24,stop,end_turn,,,2026-07-28T19:40:54.467712
simple-9,9-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260452-efWmzpG9xyzXU2ORvwBe,6386,2,5659.4853,16067,508,16575,0,10599,0,0.0425135,0.0374335,0.00508,True,True,False,1222,37,stop,end_turn,,,2026-07-28T19:41:00.132206
hard-1,1-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260458-wTEiCMYMhxxh9Jvnom6j,11527,5,9303.9813,30104,828,30932,0,17860,0,0.077418,0.069138,0.00828,True,True,False,2154,73,stop,end_turn,,,2026-07-28T19:41:09.454038
hard-10,10-b3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b3,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260467-UpMcBZeRi06tHwUV3kJE,7071,3,11226.7468,46006,1314,47320,0,11300,0,0.110802,0.097662,0.01314,True,True,False,3325,128,stop,end_turn,,,2026-07-28T19:41:20.688788
